Foldername,Line Number,B-Moses,B-Norm,B-NLTK,Rouge-L,METEOR
processed_msg/formatted/paper_llama2_7b,342,0.75,4.83,7.79,0.143,0.49
processed_msg/formatted/paper_llama2_7b,343,0.40,10.60,8.55,0.182,0.18
processed_msg/formatted/paper_llama2_7b,344,0.10,6.16,7.17,0.143,0.05
processed_msg/formatted/paper_llama2_7b,345,0.57,25.28,0.00,0.364,0.37
processed_msg/formatted/paper_llama2_7b,346,0.33,8.18,7.40,0.2,0.12
processed_msg/formatted/paper_llama2_7b,347,0.20,11.64,8.75,0,0.10
processed_msg/formatted/paper_llama2_7b,348,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,349,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,350,0.25,13.89,8.02,0,0.11
processed_msg/formatted/paper_llama2_7b,351,0.50,15.35,11.26,0.333,0.40
processed_msg/formatted/paper_llama2_7b,352,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,353,0.33,12.19,7.84,0.222,0.14
processed_msg/formatted/paper_llama2_7b,354,0.25,8.91,7.48,0.182,0.10
processed_msg/formatted/paper_llama2_7b,355,0.14,7.56,7.33,0,0.06
processed_msg/formatted/paper_llama2_7b,356,0.00,0.00,0.00,0,0.14
processed_msg/formatted/paper_llama2_7b,357,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,358,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,359,0.09,9.95,5.51,0,0.05
processed_msg/formatted/paper_llama2_7b,360,0.25,6.57,7.22,0,0.10
processed_msg/formatted/paper_llama2_7b,361,2.12,40.72,47.67,0.609,0.74
processed_msg/formatted/paper_llama2_7b,362,0.09,7.56,7.33,0.143,0.04
processed_msg/formatted/paper_llama2_7b,363,0.25,5.80,7.13,0,0.09
processed_msg/formatted/paper_llama2_7b,364,0.12,10.86,7.70,0.154,0.06
processed_msg/formatted/paper_llama2_7b,365,0.60,11.73,8.55,0.4,0.26
processed_msg/formatted/paper_llama2_7b,366,1.00,21.74,14.15,0.5,0.58
processed_msg/formatted/paper_llama2_7b,367,0.11,5.70,3.65,0.154,0.08
processed_msg/formatted/paper_llama2_7b,368,0.12,5.20,7.06,0,0.11
processed_msg/formatted/paper_llama2_7b,369,0.50,22.84,13.48,0.222,0.31
processed_msg/formatted/paper_llama2_7b,370,0.20,12.42,4.25,0.2,0.11
processed_msg/formatted/paper_llama2_7b,371,0.35,8.73,8.57,0.19,0.26
processed_msg/formatted/paper_llama2_7b,372,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,373,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,374,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,375,0.10,5.49,7.09,0.1,0.05
processed_msg/formatted/paper_llama2_7b,376,0.17,6.16,7.17,0,0.07
processed_msg/formatted/paper_llama2_7b,377,0.29,10.81,9.05,0.267,0.18
processed_msg/formatted/paper_llama2_7b,378,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,379,0.17,16.15,8.25,0,0.16
processed_msg/formatted/paper_llama2_7b,380,0.11,12.58,6.20,0,0.17
processed_msg/formatted/paper_llama2_7b,381,0.25,10.86,7.70,0.2,0.11
processed_msg/formatted/paper_llama2_7b,382,0.00,0.00,Error: The number of reference sentences must match the number of generated sentences.,0,0.09
processed_msg/formatted/paper_llama2_7b,383,0.07,6.16,2.25,0,0.04
processed_msg/formatted/paper_llama2_7b,384,0.20,10.86,7.70,0.182,0.09
processed_msg/formatted/paper_llama2_7b,385,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,386,0.15,9.71,5.94,0.133,0.08
processed_msg/formatted/paper_llama2_7b,387,0.67,25.41,15.98,0.364,0.34
processed_msg/formatted/paper_llama2_7b,388,0.19,8.90,6.18,0.235,0.12
processed_msg/formatted/paper_llama2_7b,389,0.06,4.30,6.95,0,0.06
processed_msg/formatted/paper_llama2_7b,390,0.22,4.86,2.09,0.222,0.06
processed_msg/formatted/paper_llama2_7b,391,0.67,12.91,8.98,0.4,0.27
processed_msg/formatted/paper_llama2_7b,392,0.29,10.60,8.55,0.308,0.13
processed_msg/formatted/paper_llama2_7b,393,1.29,22.91,20.53,0.444,0.60
processed_msg/formatted/paper_llama2_7b,394,0.12,9.79,7.58,0.167,0.06
processed_msg/formatted/paper_llama2_7b,395,0.17,12.19,7.84,0.2,0.08
processed_msg/formatted/paper_llama2_7b,396,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,397,0.00,0.00,0.00,0,0.08
processed_msg/formatted/paper_llama2_7b,398,0.33,8.91,7.48,0.2,0.13
processed_msg/formatted/paper_llama2_7b,399,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,400,0.00,6.90,0.00,0.286,0.08
processed_msg/formatted/paper_llama2_7b,401,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,402,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,403,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,404,0.12,7.56,7.33,0,0.06
processed_msg/formatted/paper_llama2_7b,405,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,406,0.08,8.25,0.00,0.125,0.04
processed_msg/formatted/paper_llama2_7b,407,0.10,2.35,0.57,0.182,0.05
processed_msg/formatted/paper_llama2_7b,408,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,409,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,410,0.00,0.00,0.00,0,0.06
processed_msg/formatted/paper_llama2_7b,411,0.09,9.98,6.28,0.167,0.05
processed_msg/formatted/paper_llama2_7b,412,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,413,0.20,8.91,7.48,0,0.09
processed_msg/formatted/paper_llama2_7b,414,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,415,0.00,0.00,0.00,0,0.07
processed_msg/formatted/paper_llama2_7b,416,0.25,5.20,7.06,0,0.09
processed_msg/formatted/paper_llama2_7b,417,0.33,15.35,11.26,0.182,0.28
processed_msg/formatted/paper_llama2_7b,418,0.16,7.11,5.22,0.25,0.10
processed_msg/formatted/paper_llama2_7b,419,1.00,,,,
processed_msg/formatted/paper_llama2_7b,420,0.33,16.04,10.69,0.167,0.17
processed_msg/formatted/paper_llama2_7b,421,0.12,5.20,7.06,0,0.05
processed_msg/formatted/paper_llama2_7b,422,0.12,10.86,7.70,0.182,0.06
processed_msg/formatted/paper_llama2_7b,423,0.33,6.57,0.00,0.182,0.12
processed_msg/formatted/paper_llama2_7b,424,1.80,28.41,33.68,0.444,0.55
processed_msg/formatted/paper_llama2_7b,425,0.14,6.57,7.22,0,0.06
processed_msg/formatted/paper_llama2_7b,426,0.17,13.89,8.02,0,0.08
processed_msg/formatted/paper_llama2_7b,427,1.29,15.28,17.43,0.182,0.46
processed_msg/formatted/paper_llama2_7b,428,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,429,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,430,0.00,0.00,0.00,0,0.06
processed_msg/formatted/paper_llama2_7b,431,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,432,0.20,9.79,7.84,0.154,0.19
processed_msg/formatted/paper_llama2_7b,433,0.17,9.79,7.58,0.154,0.29
processed_msg/formatted/paper_llama2_7b,434,0.62,23.36,15.76,0.6,0.39
processed_msg/formatted/paper_llama2_7b,435,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,436,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,437,0.17,16.15,8.25,0.222,0.08
processed_msg/formatted/paper_llama2_7b,438,0.25,16.95,8.74,0,0.13
processed_msg/formatted/paper_llama2_7b,439,0.00,0.00,0.00,0,0.08
processed_msg/formatted/paper_llama2_7b,440,0.14,7.56,7.33,0,0.13
processed_msg/formatted/paper_llama2_7b,441,0.11,9.79,7.58,0,0.05
processed_msg/formatted/paper_llama2_7b,442,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,443,0.17,12.19,7.84,0,0.08
processed_msg/formatted/paper_llama2_7b,444,1.17,24.03,19.36,0.6,0.59
processed_msg/formatted/paper_llama2_7b,445,0.10,11.12,6.25,0.143,0.05
processed_msg/formatted/paper_llama2_7b,446,0.13,3.45,1.72,0.1,0.07
processed_msg/formatted/paper_llama2_7b,447,0.17,16.15,8.25,0,0.08
processed_msg/formatted/paper_llama2_7b,448,0.33,7.03,7.27,0.154,0.12
processed_msg/formatted/paper_llama2_7b,449,0.50,22.70,12.12,0.667,0.33
processed_msg/formatted/paper_llama2_7b,450,0.00,,,,
processed_msg/formatted/paper_llama2_7b,451,0.20,3.96,6.91,0,0.21
processed_msg/formatted/paper_llama2_7b,452,0.80,12.81,10.10,0.222,0.44
processed_msg/formatted/paper_llama2_7b,453,0.23,10.91,8.27,0.118,0.12
processed_msg/formatted/paper_llama2_7b,454,0.86,13.53,14.27,0.167,0.37
processed_msg/formatted/paper_llama2_7b,455,0.38,20.16,7.15,0.4,0.32
processed_msg/formatted/paper_llama2_7b,456,2.15,54.56,22.73,0.632,0.61
processed_msg/formatted/paper_llama2_7b,457,0.40,8.99,8.25,0.333,0.17
processed_msg/formatted/paper_llama2_7b,458,0.00,0.00,0.00,0,0.07
processed_msg/formatted/paper_llama2_7b,459,0.18,11.83,6.61,0,0.09
processed_msg/formatted/paper_llama2_7b,460,0.00,0.00,0.00,0,0.11
processed_msg/formatted/paper_llama2_7b,461,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,462,0.14,8.91,7.48,0.167,0.07
processed_msg/formatted/paper_llama2_7b,463,0.22,12.91,8.98,0.154,0.16
processed_msg/formatted/paper_llama2_7b,464,0.25,16.95,8.74,0,0.13
processed_msg/formatted/paper_llama2_7b,465,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,466,0.25,6.52,7.77,0,0.22
processed_msg/formatted/paper_llama2_7b,467,0.38,13.88,11.56,0.4,0.24
processed_msg/formatted/paper_llama2_7b,468,0.43,5.22,7.40,0.222,0.17
processed_msg/formatted/paper_llama2_7b,469,0.00,0.00,0.00,0,0.05
processed_msg/formatted/paper_llama2_7b,470,0.00,0.00,0.00,0,0.05
processed_msg/formatted/paper_llama2_7b,471,0.29,19.21,10.08,0.222,0.14
processed_msg/formatted/paper_llama2_7b,472,0.67,10.28,10.19,0.308,0.54
processed_msg/formatted/paper_llama2_7b,473,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,474,0.43,8.99,8.25,0.167,0.13
processed_msg/formatted/paper_llama2_7b,475,0.25,24.03,8.98,0.25,0.12
processed_msg/formatted/paper_llama2_7b,476,0.20,13.89,8.02,0.2,0.09
processed_msg/formatted/paper_llama2_7b,477,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,478,0.25,14.49,9.27,0.333,0.19
processed_msg/formatted/paper_llama2_7b,479,0.67,16.52,9.62,0.444,0.29
processed_msg/formatted/paper_llama2_7b,480,0.07,7.55,5.16,0.167,0.04
processed_msg/formatted/paper_llama2_7b,481,0.50,14.49,7.84,0.5,0.22
processed_msg/formatted/paper_llama2_7b,482,0.25,13.89,8.02,0,0.11
processed_msg/formatted/paper_llama2_7b,483,0.33,48.55,10.69,0.4,0.17
processed_msg/formatted/paper_llama2_7b,484,0.80,16.99,8.98,0.364,0.46
processed_msg/formatted/paper_llama2_7b,485,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,486,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,487,0.10,8.18,7.40,0.125,0.10
processed_msg/formatted/paper_llama2_7b,488,0.15,9.82,6.89,0.125,0.12
processed_msg/formatted/paper_llama2_7b,489,0.20,4.50,0.00,0.154,0.07
processed_msg/formatted/paper_llama2_7b,490,0.25,19.30,8.55,0.25,0.24
processed_msg/formatted/paper_llama2_7b,491,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,492,0.75,22.36,19.36,0.364,0.36
processed_msg/formatted/paper_llama2_7b,493,0.00,0.00,0.00,0,0.04
processed_msg/formatted/paper_llama2_7b,494,0.43,16.52,9.62,0.182,0.14
processed_msg/formatted/paper_llama2_7b,495,0.12,4.71,8.02,0,0.12
processed_msg/formatted/paper_llama2_7b,496,0.00,0.00,0.00,0,0.12
processed_msg/formatted/paper_llama2_7b,497,0.33,10.86,0.00,0.182,0.14
processed_msg/formatted/paper_llama2_7b,498,0.17,6.57,7.22,0,0.07
processed_msg/formatted/paper_llama2_7b,499,0.33,16.15,0.00,0.286,0.15
processed_msg/formatted/paper_llama2_7b,500,0.40,11.64,7.58,0.364,0.18
processed_msg/formatted/paper_llama2_7b,501,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,502,0.12,6.57,0.00,0.133,0.06
processed_msg/formatted/paper_llama2_7b,503,0.00,0.00,0.00,0,0.45
processed_msg/formatted/paper_llama2_7b,504,0.17,10.86,0.00,0.182,0.08
processed_msg/formatted/paper_llama2_7b,505,0.17,16.15,8.25,0.2,0.16
processed_msg/formatted/paper_llama2_7b,506,0.25,5.35,7.53,0.105,0.08
processed_msg/formatted/paper_llama2_7b,507,0.07,5.34,1.91,0.167,0.04
processed_msg/formatted/paper_llama2_7b,508,0.36,15.61,10.61,0.154,0.24
processed_msg/formatted/paper_llama2_7b,509,0.20,19.30,8.55,0.222,0.10
processed_msg/formatted/paper_llama2_7b,510,0.20,5.88,7.64,0.118,0.09
processed_msg/formatted/paper_llama2_7b,511,0.11,8.18,7.40,0,0.05
processed_msg/formatted/paper_llama2_7b,512,0.00,0.00,0.00,0,0.12
processed_msg/formatted/paper_llama2_7b,513,0.14,12.19,7.84,0,0.14
processed_msg/formatted/paper_llama2_7b,514,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,515,0.12,9.79,7.58,0.167,0.06
processed_msg/formatted/paper_llama2_7b,516,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,517,0.20,6.57,7.22,0,0.16
processed_msg/formatted/paper_llama2_7b,518,0.10,4.94,7.03,0,0.05
processed_msg/formatted/paper_llama2_7b,519,0.25,14.49,9.27,0.2,0.12
processed_msg/formatted/paper_llama2_7b,520,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,521,0.75,12.61,10.42,0.333,0.39
processed_msg/formatted/paper_llama2_7b,522,0.25,9.95,9.16,0.111,0.12
processed_msg/formatted/paper_llama2_7b,523,0.20,8.18,7.40,0,0.09
processed_msg/formatted/paper_llama2_7b,524,0.00,0.00,0.00,0,0.06
processed_msg/formatted/paper_llama2_7b,525,0.30,8.11,8.68,0.125,0.14
processed_msg/formatted/paper_llama2_7b,526,0.14,9.09,7.24,0.154,0.07
processed_msg/formatted/paper_llama2_7b,527,0.50,22.84,13.48,0.364,0.61
processed_msg/formatted/paper_llama2_7b,528,0.00,0.00,0.00,0,0.08
processed_msg/formatted/paper_llama2_7b,529,0.12,7.56,7.33,0.143,0.12
processed_msg/formatted/paper_llama2_7b,530,0.17,9.79,7.58,0.167,0.08
processed_msg/formatted/paper_llama2_7b,531,0.33,11.57,10.10,0.143,0.27
processed_msg/formatted/paper_llama2_7b,532,0.11,12.58,6.20,0.222,0.11
processed_msg/formatted/paper_llama2_7b,533,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,534,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,535,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,536,0.43,8.11,8.68,0.118,0.25
processed_msg/formatted/paper_llama2_7b,537,0.17,10.76,7.35,0.182,0.13
processed_msg/formatted/paper_llama2_7b,538,0.11,8.91,7.48,0,0.05
processed_msg/formatted/paper_llama2_7b,539,1.67,32.07,27.85,0.5,0.89
processed_msg/formatted/paper_llama2_7b,540,0.20,13.11,8.29,0.154,0.10
processed_msg/formatted/paper_llama2_7b,541,0.00,0.00,0.00,0,0.08
processed_msg/formatted/paper_llama2_7b,542,0.33,16.04,10.69,0.364,0.22
processed_msg/formatted/paper_llama2_7b,543,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,544,0.44,19.68,11.51,0.333,0.29
processed_msg/formatted/paper_llama2_7b,545,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,546,0.10,11.12,6.25,0.167,0.10
processed_msg/formatted/paper_llama2_7b,547,0.07,6.38,3.34,0.154,0.10
processed_msg/formatted/paper_llama2_7b,548,0.00,0.00,0.00,0,0.06
processed_msg/formatted/paper_llama2_7b,549,0.25,6.16,7.17,0.143,0.11
processed_msg/formatted/paper_llama2_7b,550,0.40,16.52,9.62,0.222,0.19
processed_msg/formatted/paper_llama2_7b,551,0.33,9.73,7.84,0.2,0.14
processed_msg/formatted/paper_llama2_7b,552,0.33,14.96,6.48,0,0.17
processed_msg/formatted/paper_llama2_7b,553,0.67,13.95,11.49,0.286,0.48
processed_msg/formatted/paper_llama2_7b,554,0.17,6.57,0.00,0.143,0.07
processed_msg/formatted/paper_llama2_7b,555,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,556,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,557,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,558,0.00,0.00,0.00,0,0.06
processed_msg/formatted/paper_llama2_7b,559,0.15,6.67,5.97,0.118,0.08
processed_msg/formatted/paper_llama2_7b,560,0.20,12.19,0.00,0.222,0.35
processed_msg/formatted/paper_llama2_7b,561,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,562,0.50,21.74,14.15,0.364,0.32
processed_msg/formatted/paper_llama2_7b,563,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,564,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,565,0.00,0.00,0.00,0,0.08
processed_msg/formatted/paper_llama2_7b,566,0.60,12.88,8.75,0.2,0.27
processed_msg/formatted/paper_llama2_7b,567,0.08,8.90,0.00,0.143,0.09
processed_msg/formatted/paper_llama2_7b,568,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,569,0.00,0.00,0.00,0,0.14
processed_msg/formatted/paper_llama2_7b,570,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,571,0.20,9.79,7.58,0.167,0.09
processed_msg/formatted/paper_llama2_7b,572,0.12,8.18,7.40,0,0.12
processed_msg/formatted/paper_llama2_7b,573,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,574,0.17,7.56,7.33,0,0.07
processed_msg/formatted/paper_llama2_7b,575,0.25,13.89,8.02,0,0.11
processed_msg/formatted/paper_llama2_7b,576,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,577,0.50,9.95,9.16,0.143,0.22
processed_msg/formatted/paper_llama2_7b,578,0.25,11.64,7.58,0.286,0.18
processed_msg/formatted/paper_llama2_7b,579,0.12,14.25,7.15,0.182,0.06
processed_msg/formatted/paper_llama2_7b,580,,,,,
processed_msg/formatted/paper_llama2_7b,581,0.14,16.15,8.25,0,0.07
processed_msg/formatted/paper_llama2_7b,582,0.00,0.00,0.00,0,0.15
processed_msg/formatted/paper_llama2_7b,583,0.33,14.78,8.49,0.222,0.11
processed_msg/formatted/paper_llama2_7b,584,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,585,0.00,0.00,0.00,0,0.10
processed_msg/formatted/paper_llama2_7b,586,1.00,19.64,12.54,0.4,0.54
processed_msg/formatted/paper_llama2_7b,587,0.18,8.99,8.25,0.143,0.23
processed_msg/formatted/paper_llama2_7b,588,0.46,14.55,13.07,0.471,0.33
processed_msg/formatted/paper_llama2_7b,589,0.08,8.19,3.15,0.182,0.04
processed_msg/formatted/paper_llama2_7b,590,0.25,5.20,7.06,0.182,0.09
processed_msg/formatted/paper_llama2_7b,591,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,592,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,593,0.29,10.60,8.55,0,0.13
processed_msg/formatted/paper_llama2_7b,594,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,595,0.17,7.56,7.33,0.167,0.22
processed_msg/formatted/paper_llama2_7b,596,0.67,6.46,8.82,0.267,0.19
processed_msg/formatted/paper_llama2_7b,597,0.25,8.91,7.48,0,0.10
processed_msg/formatted/paper_llama2_7b,598,0.17,8.18,0.00,0.2,0.07
processed_msg/formatted/paper_llama2_7b,599,0.38,13.40,8.44,0.462,0.25
processed_msg/formatted/paper_llama2_7b,600,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,601,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,602,0.25,8.18,0.00,0.154,0.20
processed_msg/formatted/paper_llama2_7b,603,,9.79,7.58,0,0.11
processed_msg/formatted/paper_llama2_7b,604,0.12,14.25,7.15,0.2,0.06
processed_msg/formatted/paper_llama2_7b,605,0.33,12.19,0.00,0.25,0.14
processed_msg/formatted/paper_llama2_7b,606,0.33,13.89,8.02,0.286,0.14
processed_msg/formatted/paper_llama2_7b,607,0.00,0.00,0.00,0,0.11
processed_msg/formatted/paper_llama2_7b,608,0.11,10.86,7.70,0,0.05
processed_msg/formatted/paper_llama2_7b,609,0.00,,,,
processed_msg/formatted/paper_llama2_7b,610,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,611,0.50,10.51,10.69,0.143,0.24
processed_msg/formatted/paper_llama2_7b,612,0.20,12.91,8.98,0,0.10
processed_msg/formatted/paper_llama2_7b,613,0.33,12.19,7.84,0.25,0.14
processed_msg/formatted/paper_llama2_7b,614,0.43,22.84,13.48,0.222,0.27
processed_msg/formatted/paper_llama2_7b,615,0.27,8.64,8.02,0.111,0.17
processed_msg/formatted/paper_llama2_7b,616,0.10,9.79,7.58,0,0.10
processed_msg/formatted/paper_llama2_7b,617,0.00,0.00,0.00,0,0.06
processed_msg/formatted/paper_llama2_7b,618,0.08,7.10,2.66,0.182,0.04
processed_msg/formatted/paper_llama2_7b,619,0.25,8.36,8.13,0,0.17
processed_msg/formatted/paper_llama2_7b,620,0.12,14.57,4.93,0.222,0.13
processed_msg/formatted/paper_llama2_7b,621,0.33,4.71,7.40,0.105,0.19
processed_msg/formatted/paper_llama2_7b,622,0.43,19.64,12.54,0.182,0.26
processed_msg/formatted/paper_llama2_7b,623,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,624,0.10,11.10,5.37,0,0.05
processed_msg/formatted/paper_llama2_7b,625,0.40,7.81,8.55,0.143,0.26
processed_msg/formatted/paper_llama2_7b,626,0.08,8.19,3.15,0.154,0.04
processed_msg/formatted/paper_llama2_7b,627,0.17,6.57,7.22,0,0.07
processed_msg/formatted/paper_llama2_7b,628,0.67,20.56,22.38,0.133,0.30
processed_msg/formatted/paper_llama2_7b,629,0.33,12.88,9.91,0.267,0.22
processed_msg/formatted/paper_llama2_7b,630,0.17,13.89,8.02,0.167,0.08
processed_msg/formatted/paper_llama2_7b,631,0.17,9.79,7.58,0,0.08
processed_msg/formatted/paper_llama2_7b,632,0.25,8.91,7.48,0,0.10
processed_msg/formatted/paper_llama2_7b,633,0.12,6.57,7.22,0.133,0.17
processed_msg/formatted/paper_llama2_7b,634,0.00,0.00,0.00,0,0.14
processed_msg/formatted/paper_llama2_7b,635,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,636,0.00,0.00,0.00,0,0.14
processed_msg/formatted/paper_llama2_7b,637,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,638,0.12,8.91,7.48,0,0.12
processed_msg/formatted/paper_llama2_7b,639,0.22,8.79,6.97,0.222,0.18
processed_msg/formatted/paper_llama2_7b,640,1.00,15.58,15.45,0,0.43
processed_msg/formatted/paper_llama2_7b,641,0.60,27.30,14.76,0.571,0.37
processed_msg/formatted/paper_llama2_7b,642,0.00,0.00,0.00,0,0.14
processed_msg/formatted/paper_llama2_7b,643,0.14,10.86,7.70,0,0.07
processed_msg/formatted/paper_llama2_7b,644,0.22,14.96,6.48,0.182,0.11
processed_msg/formatted/paper_llama2_7b,645,0.40,,,,
processed_msg/formatted/paper_llama2_7b,646,0.38,12.88,8.75,0.167,0.18
processed_msg/formatted/paper_llama2_7b,647,0.00,0.00,0.00,0,0.14
processed_msg/formatted/paper_llama2_7b,648,0.75,12.88,8.75,0.444,0.32
processed_msg/formatted/paper_llama2_7b,649,0.00,0.00,0.00,0,0.12
processed_msg/formatted/paper_llama2_7b,650,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,651,0.40,17.37,6.57,0.364,0.39
processed_msg/formatted/paper_llama2_7b,652,0.40,11.64,8.75,0.2,0.46
processed_msg/formatted/paper_llama2_7b,653,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,654,0.33,8.91,0.00,0.182,0.13
processed_msg/formatted/paper_llama2_7b,655,0.20,6.57,7.33,0,0.08
processed_msg/formatted/paper_llama2_7b,656,0.58,12.13,12.75,0.4,0.30
processed_msg/formatted/paper_llama2_7b,657,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,658,1.10,29.50,29.34,0.462,0.55
processed_msg/formatted/paper_llama2_7b,659,0.25,13.89,8.02,0.2,0.11
processed_msg/formatted/paper_llama2_7b,660,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,661,0.80,21.74,14.15,0.6,0.71
